2568,2452,INDRA JAYA,3,kecamatan,49,11,1107,110707,1107070000,,0,active,,3/10/2018 10.13.30
2618,2452,KEMBANG TANJONG,3,kecamatan,45,11,1107,110708,1107080000,,0,active,,3/10/2018 10.13.39
2664,2452,KOTA SIGLI,3,kecamatan,15,11,1107,110709,1107090000,,0,active,,3/10/2018 10.13.48
2680,2452,MILA,3,kecamatan,20,11,1107,110711,1107110000,,0,active,,3/10/2018 10.13.51
2701,2452,MUARA TIGA,3,kecamatan,18,11,1107,110712,1107120000,,0,active,,3/10/2018 10.13.56
2720,2452,MUTIARA,3,kecamatan,29,11,1107,110713,1107130000,,0,active,,3/10/2018 10.13.59
2750,2452,PADANG TIJI,3,kecamatan,64,11,1107,110714,1107140000,,0,active,,3/10/2018 10.14.05
2815,2452,PEUKAN BARO,3,kecamatan,48,11,1107,110715,1107150000,,0,active,,3/10/2018 10.14.18
2864,2452,PIDIE,3,kecamatan,64,11,1107,110716,1107160000,,0,active,,3/10/2018 10.14.27
2929,2452,SAKTI,3,kecamatan,49,11,1107,110717,1107170000,,0,active,,3/10/2018 10.14.40
2979,2452,SIMPANG TIGA,3,kecamatan,52,11,1107,110718,1107180000,,0,active,,3/10/2018 10.14.49
3032,2452,TANGSE,3,kecamatan,28,11,1107,110719,1107190000,,0,active,,3/10/2018 10.14.59
3061,2452,TIRO/TRUSEB,3,kecamatan,19,11,1107,110721,1107210000,,0,active,,3/10/2018 10.15.05
3081,2452,KEUMALA,3,kecamatan,18,11,1107,110722,1107220000,,0,active,,3/10/2018 10.15.08
3099,2452,MUTIARA TIMUR,3,kecamatan,48,11,1107,110724,1107240000,,0,active,,3/10/2018 10.15.12
3148,2452,GRONG-GRONG,3,kecamatan,15,11,1107,110725,1107250000,,0,active,,3/10/2018 10.15.22
3164,2452,MANE,3,kecamatan,4,11,1107,110727,1107270000,,0,active,,3/10/2018 10.15.25
3169,2452,GLUMPANG BARO,3,kecamatan,21,11,1107,110729,1107290000,,0,active,,3/10/2018 10.15.26
3191,2452,TITEUE,3,kecamatan,13,11,1107,110731,1107310000,,0,active,,3/10/2018 10.15.29
3206,3205,BAKTIYA,3,kecamatan,57,11,1108,110801,1108010000,,0,active,,3/10/2018 10.15.32
3264,3205,DEWANTARA,3,kecamatan,15,11,1108,110802,1108020000,,0,active,,3/10/2018 10.15.44
3280,3205,KUTA MAKMUR,3,kecamatan,39,11,1108,110803,1108030000,,0,active,,3/10/2018 10.15.47
3320,3205,LHOKSUKON,3,kecamatan,75,11,1108,110804,1108040000,,0,active,,3/10/2018 10.15.55
3397,3205,MATANGKULI,3,kecamatan,49,11,1108,110805,1108050000,,0,active,,3/10/2018 10.16.09
3447,3205,MUARA BATU,3,kecamatan,24,11,1108,110806,1108060000,,0,active,,3/10/2018 10.16.19
3472,3205,MEURAH MULIA,3,kecamatan,50,11,1108,110807,1108070000,,0,active,,3/10/2018 10.16.24
3523,3205,SAMUDERA,3,kecamatan,40,11,1108,110808,1108080000,,0,active,,3/10/2018 10.16.34
3564,3205,SEUNUDDON,3,kecamatan,33,11,1108,110809,1108090000,,0,active,,3/10/2018 10.16.42
3598,3205,SYAMTALIRA ARON,3,kecamatan,34,11,1108,110810,1108100000,,0,active,,3/10/2018 10.16.49
3633,3205,SYAMTALIRA BAYU,3,kecamatan,38,11,1108,110811,1108110000,,0,active,,3/10/2018 10.16.56
3672,3205,TANAH LUAS,3,kecamatan,57,11,1108,110812,1108120000,,0,active,,3/10/2018 10.17.05
3730,3205,TANAH PASIR,3,kecamatan,18,11,1108,110813,1108130000,,0,active,,3/10/2018 10.17.17
3749,3205,TANAH JAMBO AYE,3,kecamatan,47,11,1108,110814,1108140000,,0,approved,,16/7/2018 10.24.32
3797,3205,SAWANG,3,kecamatan,39,11,1108,110815,1108150000,,0,active,,3/10/2018 10.17.31
3837,3205,NISAM,3,kecamatan,29,11,1108,110816,1108160000,,0,active,,3/10/2018 10.17.39
3867,3205,COT GIREK,3,kecamatan,24,11,1108,110817,1108170000,,0,active,,3/10/2018 10.17.45
3892,3205,LANGKAHAN,3,kecamatan,23,11,1108,110818,1108180000,,0,active,,3/10/2018 10.17.50
