13163,12920,TANAH DATAR,2,kabupaten,14,13,1304,130400,1304000000,tanahdatarkab,14,active,,3/10/2018 10.56.16
13253,12920,PADANG PARIAMAN,2,kabupaten,17,13,1305,130500,1305000000,padangpariamankab,17,active,,3/10/2018 10.56.33
13317,12920,AGAM,2,kabupaten,16,13,1306,130600,1306000000,agamkab,16,active,,3/10/2018 10.56.45
13416,12920,LIMA PULUH KOTA,2,kabupaten,13,13,1307,130700,1307000000,limapuluhkotakab,13,active,,3/10/2018 10.57.04
13509,12920,PASAMAN,2,kabupaten,12,13,1308,130800,1308000000,pasamankab,12,active,,3/10/2018 10.57.22
13554,12920,KEPULAUAN MENTAWAI,2,kabupaten,10,13,1309,130900,1309000000,kepmentawaikab,10,active,,3/10/2018 10.57.30
13608,12920,DHARMASRAYA,2,kabupaten,11,13,1310,131000,1310000000,dharmasrayakab,11,active,,3/10/2018 10.57.41
13634,12920,SOLOK SELATAN,2,kabupaten,7,13,1311,131100,1311000000,solokselatankab,7,active,,3/10/2018 10.57.45
13681,12920,PASAMAN BARAT,2,kabupaten,11,13,1312,131200,1312000000,pasamanbaratkab,11,active,,3/10/2018 10.57.54
13712,12920,KOTA PADANG,2,kabupaten,11,13,1371,137100,1371000000,padangkota,11,active,,3/10/2018 10.58.00
13828,12920,KOTA SOLOK,2,kabupaten,2,13,1372,137200,1372000000,solokkota,2,active,,3/10/2018 10.58.22
13844,12920,KOTA SAWAHLUNTO,2,kabupaten,4,13,1373,137300,1373000000,sawahluntokota,4,active,,3/10/2018 10.58.25
13886,12920,KOTA PADANG PANJANG,2,kabupaten,2,13,1374,137400,1374000000,padangpanjangkota,2,active,,3/10/2018 10.58.33
13905,12920,KOTA BUKITTINGGI,2,kabupaten,3,13,1375,137500,1375000000,bukittinggikota,3,active,,3/10/2018 10.58.37
13933,12920,KOTA PAYAKUMBUH,2,kabupaten,5,13,1376,137600,1376000000,payakumbuhkota,5,active,,3/10/2018 10.58.43
14010,12920,KOTA PARIAMAN,2,kabupaten,4,13,1377,137700,1377000000,pariamankota,4,active,,3/10/2018 10.58.52
14087,14086,KEPULAUAN MERANTI,2,kabupaten,9,14,1410,141000,1410000000,merantikab,5,active,,3/10/2018 10.59.07
14166,14086,KAMPAR,2,kabupaten,21,14,1401,140100,1401000000,kamparkab,21,active,,3/10/2018 10.59.23
14414,14086,INDRAGIRI HULU,2,kabupaten,14,14,1402,140200,1402000000,indragirihulukab,14,active,,3/10/2018 11.00.09
14630,14086,BENGKALIS,2,kabupaten,11,14,1403,140300,1403000000,bengkaliskab,8,active,,3/10/2018 11.00.49
14741,14086,INDRAGIRI HILIR,2,kabupaten,20,14,1404,140400,1404000000,indragirihilirkab,20,active,,3/10/2018 11.01.10
14955,14086,PELALAWAN,2,kabupaten,12,14,1405,140500,1405000000,pelalawankab,12,active,,3/10/2018 11.01.51
15087,14086,ROKAN HULU,2,kabupaten,16,14,1406,140600,1406000000,rokanhulukab,16,active,,3/10/2018 11.02.16
15254,14086,ROKAN HILIR,2,kabupaten,15,14,1407,140700,1407000000,rokanhilirkab,13,active,,3/10/2018 11.02.47
15412,14086,SIAK,2,kabupaten,14,14,1408,140800,1408000000,siakkab,14,active,,3/10/2018 11.03.17
15553,14086,KUANTAN SINGINGI,2,kabupaten,15,14,1409,140900,1409000000,kuantansingingikab,12,active,,3/10/2018 11.03.44
15775,14086,KOTA PEKANBARU,2,kabupaten,12,14,1471,147100,1471000000,pekanbarukota,12,active,,3/10/2018 11.04.25
15846,14086,KOTA DUMAI,2,kabupaten,7,14,1472,147200,1472000000,dumaikota,7,active,,3/10/2018 11.04.38
15886,15885,KOTA SUNGAI PENUH,2,kabupaten,8,15,1572,157200,1572000000,sungaipenuhkota,5,active,,3/10/2018 11.04.47
15961,15885,KERINCI,2,kabupaten,16,15,1501,150100,1501000000,kerincikab,12,active,,3/10/2018 11.05.02
16183,15885,MERANGIN,2,kabupaten,24,15,1502,150200,1502000000,meranginkab,24,active,,3/10/2018 11.05.42
16420,15885,SAROLANGUN,2,kabupaten,10,15,1503,150300,1503000000,sarolangunkab,10,active,,3/10/2018 11.06.28
16576,15885,BATANGHARI,2,kabupaten,8,15,1504,150400,1504000000,batangharikab,8,active,,3/10/2018 11.06.59
16699,15885,MUARO JAMBI,2,kabupaten,11,15,1505,150500,1505000000,muarojambikab,8,active,,3/10/2018 11.07.25
16862,15885,TANJUNG JABUNG BARAT,2,kabupaten,13,15,1506,150600,1506000000,tanjabbarkab,13,active,,3/10/2018 11.07.57
16946,15885,TANJUNG JABUNG TIMUR,2,kabupaten,11,15,1507,150700,1507000000,tanjabtimkab,11,active,,3/10/2018 11.08.13
17051,15885,BUNGO,2,kabupaten,17,15,1508,150800,1508000000,bungokab,17,active,,3/10/2018 11.08.34
17215,15885,TEBO,2,kabupaten,12,15,1509,150900,1509000000,tebokab,12,active,,3/10/2018 11.09.07
17333,15885,KOTA JAMBI,2,kabupaten,11,15,1571,157100,1571000000,jambikota,8,active,,3/10/2018 11.09.32
17405,17404,OGAN KOMERING ULU,2,kabupaten,13,16,1601,160100,1601000000,okukab,12,active,,3/10/2018 11.09.47
17570,17404,OGAN KOMERING ILIR,2,kabupaten,18,16,1602,160200,1602000000,okikab,18,active,,3/10/2018 11.10.20
17895,17404,MUARA ENIM,2,kabupaten,20,16,1603,160300,1603000000,muaraenimkab,22,active,,3/10/2018 11.24.45
18244,17404,LAHAT,2,kabupaten,24,16,1604,160400,1604000000,lahatkab,21,active,,3/10/2018 11.25.49
18643,17404,MUSI RAWAS,2,kabupaten,14,16,1605,160500,1605000000,murakab,21,active,,3/10/2018 11.27.05
18942,17404,MUSI BANYUASIN,2,kabupaten,14,16,1606,160600,1606000000,mubakab,14,active,,3/10/2018 11.28.05
19172,17404,BANYUASIN,2,kabupaten,19,16,1607,160700,1607000000,banyuasinkab,17,active,,3/10/2018 11.28.49
19492,17404,OGAN KOMERING ULU TIMUR,2,kabupaten,20,16,1608,160800,1608000000,okutimurkab,20,active,,3/10/2018 11.29.47
19808,17404,OGAN KOMERING ULU SELATAN,2,kabupaten,19,16,1609,160900,1609000000,okuselatankab,19,active,,3/10/2018 11.30.46
20087,17404,OGAN ILIR,2,kabupaten,16,16,1610,161000,1610000000,oganilirkab,16,active,,3/10/2018 11.31.42
20345,17404,EMPAT LAWANG,2,kabupaten,10,16,1611,161100,1611000000,empatlawangkab,8,active,,3/10/2018 11.32.33
20512,17404,KOTA PALEMBANG,2,kabupaten,18,16,1671,167100,1671000000,palembangkota,16,active,,3/10/2018 11.33.03
20636,17404,KOTA PAGAR ALAM,2,kabupaten,5,16,1672,167200,1672000000,pagaralamkota,5,active,,3/10/2018 11.33.27
20677,17404,KOTA LUBUKLINGGAU,2,kabupaten,8,16,1673,167300,1673000000,lubuklinggaukota,8,active,,3/10/2018 11.33.34
20758,17404,KOTA PRABUMULIH,2,kabupaten,6,16,1674,167400,1674000000,prabumulihkota,6,active,,3/10/2018 11.33.50
20803,20802,BENGKULU TENGAH,2,kabupaten,10,17,1709,170900,1709000000,bengkulutengahkab,10,active,,3/10/2018 11.33.59
20923,20802,BENGKULU SELATAN,2,kabupaten,11,17,1701,170100,1701000000,bengkuluselatankab,11,active,,3/10/2018 11.34.19
21093,20802,REJANG LEBONG,2,kabupaten,15,17,1702,170200,1702000000,rejanglebongkab,15,active,,3/10/2018 11.34.52
21265,20802,BENGKULU UTARA,2,kabupaten,19,17,1703,170300,1703000000,bengkuluutarakab,14,active,,3/10/2018 11.35.25
21492,20802,KAUR,2,kabupaten,15,17,1704,170400,1704000000,kaurkab,15,active,,3/10/2018 11.36.06
21702,20802,SELUMA,2,kabupaten,14,17,1705,170500,1705000000,selumakab,14,active,,3/10/2018 11.36.48
21885,20802,MUKOMUKO,2,kabupaten,15,17,1706,170600,1706000000,mukomukokab,15,active,,3/10/2018 11.37.24
22052,20802,LEBONG,2,kabupaten,12,17,1707,170700,1707000000,lebongkab,12,active,,3/10/2018 11.37.55
22135,20802,KEPAHIANG,2,kabupaten,8,17,1708,170800,1708000000,kepahiangkab,8,active,,3/10/2018 11.38.05
22252,20802,KOTA BENGKULU,2,kabupaten,9,17,1771,177100,1771000000,bengkulukota,9,active,,3/10/2018 11.38.27
22329,22328,PRINGSEWU,2,kabupaten,9,18,1810,181000,1810000000,pringsewukab,8,active,,3/10/2018 11.38.42
22439,22328,MESUJI,2,kabupaten,7,18,1811,181100,1811000000,mesujikab,7,active,,3/10/2018 11.39.04
22522,22328,TULANG BAWANG BARAT,2,kabupaten,9,18,1812,181200,1812000000,tulangbawangbaratkab,8,active,,3/10/2018 11.39.21
22605,22328,LAMPUNG SELATAN,2,kabupaten,17,18,1801,180100,1801000000,lampungselatankab,17,active,,3/10/2018 11.39.35
22875,22328,LAMPUNG TENGAH,2,kabupaten,28,18,1802,180200,1802000000,lampungtengahkab,28,active,,3/10/2018 11.40.30
23189,22328,LAMPUNG UTARA,2,kabupaten,23,18,1803,180300,1803000000,lampungutarakab,23,active,,3/10/2018 11.41.33
23460,22328,LAMPUNG BARAT,2,kabupaten,15,18,1804,180400,1804000000,lampungbaratkab,17,active,,3/10/2018 11.42.26
23737,22328,TULANG BAWANG,2,kabupaten,15,18,1805,180500,1805000000,tulangbawangkab,15,active,,3/10/2018 11.43.17
23903,22328,TANGGAMUS,2,kabupaten,20,18,1806,180600,1806000000,tanggamuskab,20,active,,3/10/2018 11.43.48
24202,22328,LAMPUNG TIMUR,2,kabupaten,24,18,1807,180700,1807000000,lampungtimurkab,24,active,,3/10/2018 11.44.48
24484,22328,WAY KANAN,2,kabupaten,14,18,1808,180800,1808000000,waykanankab,14,active,,3/10/2018 11.45.43
24709,22328,KOTA BANDAR LAMPUNG,2,kabupaten,20,18,1871,187100,1871000000,bandarlampungkota,13,active,,3/10/2018 11.46.26
24822,22328,KOTA METRO,2,kabupaten,5,18,1872,187200,1872000000,metrokota,5,active,,3/10/2018 11.46.47
24850,22328,PESAWARAN,2,kabupaten,11,18,1809,180900,1809000000,pesawarankab,7,active,,3/10/2018 11.46.52
24994,24993,BANGKA,2,kabupaten,8,19,1901,190100,1901000000,bangkakab,8,active,,3/10/2018 11.47.19
25072,24993,BELITUNG,2,kabupaten,5,19,1902,190200,1902000000,belitungkab,5,active,,3/10/2018 11.47.34
25120,24993,BANGKA SELATAN,2,kabupaten,8,19,1903,190300,1903000000,bangkaselatankab,7,active,,3/10/2018 11.47.43
25181,24993,BANGKA TENGAH,2,kabupaten,6,19,1904,190400,1904000000,bangkatengahkab,6,active,,3/10/2018 11.47.54
25245,24993,BANGKA BARAT,2,kabupaten,6,19,1905,190500,1905000000,bangkabaratkab,6,active,,3/10/2018 11.48.07
25316,24993,BELITUNG TIMUR,2,kabupaten,7,19,1906,190600,1906000000,belitungtimurkab,7,active,,3/10/2018 11.48.20
25363,24993,KOTA PANGKALPINANG,2,kabupaten,7,19,1971,197100,1971000000,pangkalpinangkota,5,active,,3/10/2018 11.48.30
25406,25405,KOTA TANJUNGPINANG,2,kabupaten,4,21,2172,217200,2172000000,tanjungpinangkota,4,active,,3/10/2018 11.48.37
25429,25405,KEPULAUAN ANAMBAS,2,kabupaten,7,21,2105,210500,2105000000,kepanambaskab,7,active,,3/10/2018 11.48.42
25471,25405,BINTAN,2,kabupaten,10,21,2101,210100,2101000000,bintankab,10,active,,3/10/2018 11.48.50
25533,25405,KARIMUN,2,kabupaten,12,21,2102,210200,2102000000,karimunkab,9,active,,3/10/2018 11.49.02
25597,25405,NATUNA,2,kabupaten,15,21,2103,210300,2103000000,natunakab,12,active,,3/10/2018 11.49.14
25683,25405,LINGGA,2,kabupaten,10,21,2104,210400,2104000000,linggakab,5,active,,3/10/2018 11.49.32
25746,25405,KOTA BATAM,2,kabupaten,12,21,2171,217100,2171000000,batamkota,12,active,,3/10/2018 11.49.44
25824,25823,KEPULAUAN SERIBU,2,kabupaten,2,31,3101,310100,3101000000,kepseribukab,2,active,,3/10/2018 11.50.00
25833,25823,JAKARTA PUSAT,2,kabupaten,8,31,3171,317100,3171000000,jakpuskota,8,active,,3/10/2018 11.50.02
25886,25823,JAKARTA UTARA,2,kabupaten,6,31,3172,317200,3172000000,jakutkota,6,active,,3/10/2018 11.50.12
25924,25823,JAKARTA BARAT,2,kabupaten,8,31,3173,317300,3173000000,jakbarkota,8,active,,3/10/2018 11.50.20
25989,25823,JAKARTA SELATAN,2,kabupaten,10,31,3174,317400,3174000000,jakselkota,10,active,,3/10/2018 11.50.33
26065,25823,JAKARTA TIMUR,2,kabupaten,10,31,3175,317500,3175000000,jaktimkota,10,active,,3/10/2018 11.50.48
26142,26141,BOGOR,2,kabupaten,40,32,3201,320100,3201000000,bogorkab,40,active,,3/10/2018 11.51.03
26611,26141,SUKABUMI,2,kabupaten,47,32,3202,320200,3202000000,sukabumikab,47,active,,3/10/2018 11.52.36
27026,26141,CIANJUR,2,kabupaten,32,32,3203,320300,3203000000,cianjurkab,32,active,,3/10/2018 11.53.57
27407,26141,BANDUNG,2,kabupaten,31,32,3204,320400,3204000000,bandungkab,31,active,,3/10/2018 12.07.54
27714,26141,GARUT,2,kabupaten,42,32,3205,320500,3205000000,garutkab,42,active,,3/10/2018 12.08.54
28182,26141,TASIKMALAYA,2,kabupaten,39,32,3206,320600,3206000000,tasikmalayakab,39,active,,3/10/2018 12.10.24
28573,26141,CIAMIS,2,kabupaten,27,32,3207,320700,3207000000,ciamiskab,36,active,,3/10/2018 12.11.38
28960,26141,KUNINGAN,2,kabupaten,32,32,3208,320800,3208000000,kuningankab,32,active,,3/10/2018 12.12.51
29369,26141,CIREBON,2,kabupaten,40,32,3209,320900,3209000000,cirebonkab,40,active,,3/10/2018 12.14.07
29834,26141,MAJALENGKA,2,kabupaten,26,32,3210,321000,3210000000,majalengkakab,26,active,,3/10/2018 12.15.32
30197,26141,SUMEDANG,2,kabupaten,26,32,3211,321100,3211000000,sumedangkab,26,active,,3/10/2018 12.16.40
30503,26141,INDRAMAYU,2,kabupaten,31,32,3212,321200,3212000000,indramayukab,31,active,,3/10/2018 12.17.37
30851,26141,SUBANG,2,kabupaten,30,32,3213,321300,3213000000,subangkab,30,active,,3/10/2018 12.18.42
31135,26141,PURWAKARTA,2,kabupaten,17,32,3214,321400,3214000000,purwakartakab,17,active,,3/10/2018 12.19.35
31345,26141,KARAWANG,2,kabupaten,30,32,3215,321500,3215000000,karawangkab,30,active,,3/10/2018 12.20.14
31685,26141,BEKASI,2,kabupaten,23,32,3216,321600,3216000000,bekasikab,23,active,,3/10/2018 12.21.17
31896,26141,BANDUNG BARAT,2,kabupaten,16,32,3217,321700,3217000000,bandungbaratkab,15,active,,3/10/2018 12.21.57
32077,26141,KOTA BOGOR,2,kabupaten,6,32,3271,327100,3271000000,bogorkota,6,active,,3/10/2018 12.22.32
32152,26141,KOTA SUKABUMI,2,kabupaten,7,32,3272,327200,3272000000,sukabumikota,7,active,,3/10/2018 12.22.46
32193,26141,KOTA BANDUNG,2,kabupaten,30,32,3273,327300,3273000000,bandungkota,30,active,,3/10/2018 12.22.54
32375,26141,KOTA CIREBON,2,kabupaten,5,32,3274,327400,3274000000,cirebonkota,5,active,,3/10/2018 12.23.28
32403,26141,KOTA BEKASI,2,kabupaten,12,32,3275,327500,3275000000,bekasikota,12,active,,3/10/2018 12.23.33
32472,26141,KOTA DEPOK,2,kabupaten,11,32,3276,327600,3276000000,depokkota,11,active,,3/10/2018 12.23.46
32547,26141,KOTA CIMAHI,2,kabupaten,3,32,3277,327700,3277000000,cimahikota,3,active,,3/10/2018 12.23.59
32566,26141,KOTA TASIKMALAYA,2,kabupaten,10,32,3278,327800,3278000000,tasikmalayakota,10,active,,3/10/2018 12.24.03
32646,26141,KOTA BANJAR,2,kabupaten,4,32,3279,327900,3279000000,banjarkota,4,active,,3/10/2018 12.24.18
32677,32676,CILACAP,2,kabupaten,24,33,3301,330100,3301000000,cilacapkab,24,active,,3/10/2018 12.24.24
32986,32676,BANYUMAS,2,kabupaten,27,33,3302,330200,3302000000,banyumaskab,27,active,,3/10/2018 12.24.54
33345,32676,PURBALINGGA,2,kabupaten,18,33,3303,330300,3303000000,purbalinggakab,18,active,,3/10/2018 12.26.01
33603,32676,BANJARNEGARA,2,kabupaten,20,33,3304,330400,3304000000,banjarnegarakab,20,active,,3/10/2018 12.26.49
33902,32676,KEBUMEN,2,kabupaten,26,33,3305,330500,3305000000,kebumenkab,26,active,,3/10/2018 12.27.46
34389,32676,PURWOREJO,2,kabupaten,16,33,3306,330600,3306000000,purworejokab,16,active,,3/10/2018 12.29.19
34900,32676,WONOSOBO,2,kabupaten,15,33,3307,330700,3307000000,wonosobokab,15,active,,3/10/2018 12.30.59
35181,32676,MAGELANG,2,kabupaten,21,33,3308,330800,3308000000,magelangkab,21,active,,3/10/2018 12.31.56
35575,32676,BOYOLALI,2,kabupaten,19,33,3309,330900,3309000000,boyolalikab,19,active,,3/10/2018 12.33.13
35862,32676,KLATEN,2,kabupaten,26,33,3310,331000,3310000000,klatenkab,26,active,,3/10/2018 12.34.09
36290,32676,SUKOHARJO,2,kabupaten,12,33,3311,331100,3311000000,sukoharjokab,12,active,,3/10/2018 12.35.31
36470,32676,WONOGIRI,2,kabupaten,25,33,3312,331200,3312000000,wonogirikab,25,active,,3/10/2018 12.36.05
36790,32676,KARANGANYAR,2,kabupaten,17,33,3313,331300,3313000000,karanganyarkab,17,active,,3/10/2018 12.37.07
36985,32676,SRAGEN,2,kabupaten,20,33,3314,331400,3314000000,sragenkab,20,active,,3/10/2018 12.37.44
37214,32676,GROBOGAN,2,kabupaten,19,33,3315,331500,3315000000,grobogankab,19,active,,3/10/2018 12.38.28
37514,32676,BLORA,2,kabupaten,16,33,3316,331600,3316000000,blorakab,16,active,,3/10/2018 12.39.26
37826,32676,REMBANG,2,kabupaten,14,33,3317,331700,3317000000,rembangkab,14,active,,3/10/2018 12.40.26
38136,32676,PATI,2,kabupaten,21,33,3318,331800,3318000000,patikab,21,active,,3/10/2018 12.41.25
38564,32676,KUDUS,2,kabupaten,9,33,3319,331900,3319000000,kuduskab,9,active,,3/10/2018 12.42.48
38706,32676,JEPARA,2,kabupaten,16,33,3320,332000,3320000000,jeparakab,16,active,,3/10/2018 12.43.15
38917,32676,DEMAK,2,kabupaten,14,33,3321,332100,3321000000,demakkab,14,active,,3/10/2018 12.43.54
39181,32676,SEMARANG,2,kabupaten,19,33,3322,332200,3322000000,semarangkab,19,active,,3/10/2018 12.44.44
39436,32676,TEMANGGUNG,2,kabupaten,20,33,3323,332300,3323000000,temanggungkab,20,active,,3/10/2018 12.45.35
39746,32676,KENDAL,2,kabupaten,20,33,3324,332400,3324000000,kendalkab,20,active,,3/10/2018 12.46.36
40053,32676,BATANG,2,kabupaten,15,33,3325,332500,3325000000,batangkab,15,active,,3/10/2018 12.47.37
40317,32676,PEKALONGAN,2,kabupaten,19,33,3326,332600,3326000000,pekalongankab,19,active,,3/10/2018 12.48.28
40622,32676,PEMALANG,2,kabupaten,14,33,3327,332700,3327000000,pemalangkab,14,active,,3/10/2018 12.49.29
40859,32676,TEGAL,2,kabupaten,18,33,3328,332800,3328000000,tegalkab,18,active,,3/10/2018 12.50.19
41165,32676,BREBES,2,kabupaten,17,33,3329,332900,3329000000,brebeskab,17,active,,3/10/2018 12.51.20
41480,32676,KOTA MAGELANG,2,kabupaten,3,33,3371,337100,3371000000,magelangkota,3,active,,3/10/2018 12.52.23
41501,32676,KOTA SURAKARTA,2,kabupaten,5,33,3372,337200,3372000000,surakartakota,5,active,,3/10/2018 12.52.27
41558,32676,KOTA SALATIGA,2,kabupaten,4,33,3373,337300,3373000000,salatigakota,4,active,,3/10/2018 12.52.38
41585,32676,KOTA SEMARANG,2,kabupaten,16,33,3374,337400,3374000000,semarangkota,16,active,,3/10/2018 12.52.43
41779,32676,KOTA PEKALONGAN,2,kabupaten,4,33,3375,337500,3375000000,pekalongankota,4,active,,3/10/2018 12.53.23
41831,32676,KOTA TEGAL,2,kabupaten,4,33,3376,337600,3376000000,tegalkota,4,active,,3/10/2018 12.53.29
